0.975211 0.201071
1.014417 0.202385
1.054546 0.203547
1.094739 0.204942
1.134888 0.205748
1.175015 0.207717
1.215192 0.208401
1.255388 0.210174
1.295539 0.210582
1.335690 0.212318
1.375817 0.213077
1.415956 0.213963
1.456125 0.214874
1.496252 0.215665
1.536664 0.217809
1.576620 0.217503
1.616748 0.219190
1.656896 0.219342
1.696084 0.220597
1.736195 0.221048
1.776317 0.221296
1.816462 0.222780
1.856735 0.222125
1.896921 0.224029
1.936998 0.223718
1.977164 0.224364
2.004633 0.224366

0.694349 0.190811
0.734275 0.192071
0.774420 0.193666
0.814553 0.195184
0.854688 0.196766
0.894850 0.198389
0.935038 0.199579
0.975209 0.200952
1.015395 0.202316
1.055538 0.203872
1.095735 0.204616
1.135862 0.206518
1.175988 0.206967
1.216163 0.209193
1.256364 0.209814
1.295545 0.211465
1.335692 0.212180
1.375821 0.213231
1.415958 0.214596
1.456123 0.214554
1.496247 0.216521
1.536659 0.216211
1.576620 0.218045
1.616744 0.218696
1.656888 0.219249
1.697054 0.220841
1.737192 0.220315
1.777316 0.221775
1.817440 0.222000
1.857719 0.223111
1.897861 0.223307
1.936993 0.224049
1.977154 0.224848
2.004629 0.224482

0.655170 0.189088
0.695136 0.190667
0.735290 0.192398
0.775387 0.193481
0.815545 0.195204
0.855684 0.196302
0.894858 0.197977
0.935037 0.199415
0.975206 0.201233
1.015391 0.202227
1.055537 0.203712
1.095730 0.205011
1.135856 0.206252
1.175987 0.207737
1.216153 0.208247
1.256361 0.210417
1.296496 0.210594
1.336658 0.211993
1.376781 0.212882
1.416961 0.214297
1.457078 0.215088
1.497228 0.215355
1.537447 0.216995
1.576616 0.216878
1.616735 0.218881
1.656886 0.219370
1.697050 0.220247
1.737182 0.221196
1.777301 0.221133
1.817420 0.222532
1.857706 0.222276
1.897848 0.223685
1.937956 0.223928
1.978121 0.224445
2.004616 0.223906

0.614920 0.187132
0.654988 0.188723
0.695138 0.190581
0.735292 0.191722
0.775391 0.193751
0.815546 0.195042
0.855681 0.196917
