1.443433  0.4808693  0.21056497647508574 0.21057127563345734
1.503789  0.4808693  0.21037851008767197 0.21037035493990153
0.4210471  0.4210471  0.1866142 0.1866142
0.4808693  0.4210471  0.18803049785560808 0.18803359263724156
0.5413045  0.4210471  0.18986117360898705 0.18987263387140824
0.6017396  0.4210471  0.1916138771718105 0.19161742619069025
0.661558  0.4210471  0.19201871628643613 0.1920052681962653
0.722076  0.4210471  0.19474313572964508 0.19474062179052964
0.7818239  0.4210471  0.19519491582024137 0.1951546785538669
0.8423139  0.4210471  0.19695477818110207 0.19695555545454102
0.9020751  0.4210471  0.19922510494219797 0.1992640938009383
0.9625343000000001  0.4210471  0.19894059574753192 0.1989277387341418
1.022985  0.4210471  0.20135067112694008 0.20138342162887157
1.0827360000000001  0.4210471  0.20276813718490197 0.202773461928935
1.1432090000000001  0.4210471  0.20287340155184097 0.20285480775456405
1.202952  0.4210471  0.20463830267822591 0.20464149961523131
1.263542  0.4210471  0.20699836750799194 0.20700398408037615
1.3232490000000001  0.4210471  0.2068729751901861 0.20688322504392603
1.383748  0.4210471  0.20785195205381624 0.20784966609929342
1.443433  0.4210471  0.21053146221585597 0.21052741345982331
1.503789  0.4210471  0.21063865516016303 0.2106379371402529
0.36057089999999997  0.36057089999999997  0.18471739999999998 0.18471739999999998
0.4210471  0.36057089999999997  0.18673031452973218 0.186716228345936
0.4808693  0.36057089999999997  0.1882568423700672 0.1882560863350019
0.5413045  0.36057089999999997  0.18944583031870732 0.1894382804359981
0.6017396  0.36057089999999997  0.19165854950540598 0.19166488166682374
0.661558  0.36057089999999997  0.19232343846524597 0.19234099607049163
0.722076  0.36057089999999997  0.1943779356339934 0.1943899680753159
0.7818239  0.36057089999999997  0.19596367336260848 0.19596466897371168
0.8423139  0.36057089999999997  0.1962576869664136 0.196216464988804
0.9020751  0.36057089999999997  0.19916397928824428 0.1991640429490604
0.9625343000000001  0.36057089999999997  0.19963878108838815 0.19963169224482635
1.022985  0.36057089999999997  0.20008726111498384 0.2000764040952402
1.0827360000000001  0.36057089999999997  0.20289935864211098 0.20287333005437475
1.1432090000000001  0.36057089999999997  0.20351401581651968 0.20349345569916766
1.202952  0.36057089999999997  0.20403560220786948 0.2040331261878508
1.263542  0.36057089999999997  0.2065561274899105 0.20652080355799463
1.3232490000000001  0.36057089999999997  0.20766967364533803 0.20769658540189267
1.383748  0.36057089999999997  0.20703195034877114 0.20699757088724088
